,avg_log2FC,p_val_adj
NDST3,5.050258,1.3935573379186015e-17
SLC35D1,0.9965281,1.4882656488280968e-17
KIF2A,0.95093405,1.5102517452431516e-17
DIP2B,1.2685356,1.549531239597618e-17
FYTTD1,1.1317331,1.58151386425073e-17
ZNF709,3.8789377,1.6992464516784824e-17
RIN3,1.4270774,1.948371957989143e-17
TTTY10,3.9367123,1.98351312778132e-17
PXK,2.4071846,2.147395817347238e-17
EEPD1,4.2439156,2.2316726671641315e-17
KIF5B,0.8430433,2.2579927018941967e-17
ACTR2,0.8457525,2.2784144744690095e-17
DOCK8,0.80704325,2.816726673740728e-17
MIDEAS,1.0798998,3.210184787434214e-17
MTDH,0.7464559,3.261830911884512e-17
ASH1L,0.75310916,3.2852586573547895e-17
PEBP1,1.0977632,3.4320280365736834e-17
LRRFIP2,1.1155452,3.807607467340056e-17
PNISR,0.7146438,4.163329059605653e-17
MYO15B,1.7085092,4.7298191040560405e-17
LCOR,0.81119305,4.7915425086065645e-17
MPRIP,1.6368029,5.29214997715979e-17
NUMB,1.5469728,5.5085686644326784e-17
UNC79,6.5394278,5.694029387448558e-17
RBM6,0.8812407,6.021659717314038e-17
GALNT1,0.90783983,6.193588988340751e-17
PLIN3,2.4350998,6.291030167310006e-17
ZMYM4,2.106083,6.622851634930187e-17
CKLF,1.4736671,7.486516985634916e-17
ATRX,0.8066312,7.567652073503996e-17
ST13,1.1199592,7.58587080759668e-17
UBXN4,0.81524223,7.75844766451376e-17
SBNO1,1.0750299,8.49531793116958e-17
FBXL5,0.8884611,8.601604554727633e-17
XAF1,1.2648733,9.333920902759208e-17
SCFD1,0.7382775,9.511770503742982e-17
SUZ12,1.0716783,9.60449711308705e-17
NCOA3,1.0879835,1.0631564445255458e-16
NLK,1.7550863,1.2733919952337508e-16
TIA1,1.5106148,1.317556703172266e-16
PLEKHM3,1.938054,1.3233509525459405e-16
MORF4L1,0.69068223,1.5294810447678485e-16
UPF3A,1.6241955,1.5358549060146366e-16
RANBP9,0.8302804,1.824550107230087e-16
ETFA,2.1895878,1.885448759694796e-16
RAB7A,0.80865556,1.9045968482468994e-16
PHACTR1,4.325463,1.982066053561048e-16
DHX15,0.90225327,2.1683907014802483e-16
FBRSL1,1.5547403,2.4423651632607216e-16
KPNA3,0.9165779,2.525786990421041e-16
PRSS57,4.922553,2.651319194747719e-16
TMEM41B,1.0410265,2.731567987563095e-16
ACBD3,0.9120886,2.7926843382227996e-16
PRKCI,1.3097792,2.97924328190595e-16
PRNP,0.9888958,3.0066898524224814e-16
GNA12,1.5536903,3.120707984250654e-16
RBBP6,0.8610415,3.1549693438020043e-16
SELL,2.0558422,3.255125274223556e-16
HPGD,4.5090623,3.356327851108635e-16
ACBD6,1.2400501,3.450806170010939e-16
NONO,0.93894184,3.81986300630573e-16
BTRC,1.4629066,4.0615094646441716e-16
TM9SF2,0.87317216,4.2415441284463567e-16
CDC14A,0.84778357,4.529180802139314e-16
ITPR1,1.048622,4.551821959368772e-16
PPCDC,3.670318,4.595564156871888e-16
IL3RA,4.190848,4.597454684757133e-16
CTDP1,1.2026868,4.786428266874227e-16
PPP1R12A,0.69301516,5.110356721259703e-16
SCAF4,1.0874317,5.328216147984203e-16
MOB1A,0.8077494,5.442866693220761e-16
GNB1,0.7573405,5.517815474262791e-16
OXR1,1.2138914,5.966592180785044e-16
MZB1,3.5487235,6.300565340514169e-16
TLK2,0.91210866,6.673069057915766e-16
OCIAD1,0.99599445,7.381607639311124e-16
TCEAL4,2.1479554,7.461831644660349e-16
QSOX2,1.7875651,7.696263377419522e-16
CCNC,1.1355547,8.61553040112384e-16
SNX4,1.1073997,9.307797184174898e-16
YOD1,2.565371,1.0318311350255972e-15
BTF3L4,1.8919352,1.0583873109071282e-15
TES,0.9702155,1.1224562086867685e-15
ACIN1,1.0791397,1.248537957254617e-15
ARHGAP15,0.6313469,1.300267751816122e-15
TMED10,1.3094339,1.4534696610171634e-15
SETX,0.94536287,1.5009429117843355e-15
FBXO11,0.7231698,1.5015717666658415e-15
CLIP2,4.8017535,1.551610181218473e-15
CHD6,0.7975248,1.6788170783699724e-15
MED13,0.81360066,1.7695257381899393e-15
PTAR1,0.9743135,1.7733004571480862e-15
STIM1,0.9381426,1.839712371385476e-15
RFLNB,2.4318562,1.8882961250258776e-15
MBTD1,1.3154761,1.9101888772068165e-15
WWOX,1.0668527,1.9142677170125615e-15
ANKRD11,0.6914164,1.9418547303059653e-15
PLAA,1.0225819,1.9560033047560495e-15
DEPTOR,4.180167,2.0421949372600404e-15
SNRNP70,1.014683,2.1920616494724454e-15
SERINC5,1.3007805,2.263281064177981e-15
BMI1,1.8854791,2.4003321597596646e-15
FIP1L1,0.80680424,2.455118198653008e-15
SLMAP,0.7435166,2.4856196667863148e-15
FRS2,0.9436432,2.9632828658389924e-15
PGD,3.0109675,2.9790577097498415e-15
CBR4,2.9816103,3.0102119850473223e-15
PGM2L1,2.3900516,3.0996702244309616e-15
TRIM22,0.88345295,3.337765146233295e-15
RCC2,1.8231479,3.355514787671879e-15
TNRC6B,0.6647584,3.3833812075323117e-15
ORC4,1.788471,3.580987774180945e-15
GAS7,2.3893242,3.60688349305927e-15
NECTIN2,5.999059,3.770005372402121e-15
PCDH10,6.8233113,3.8117359197207076e-15
STXBP5L,4.8070016,3.9496081568818e-15
EIF1AY,1.4791911,4.183293300296096e-15
GABPB1-AS1,1.5089139,4.238475605889434e-15
HNRNPD,0.68601334,4.277186399988311e-15
NUTM2A-AS1,1.1214039,4.32537025007684e-15
TMEM263,1.4010257,4.342814768772912e-15
ATP2A3,1.0611936,4.449570576290528e-15
SINHCAF,1.5010389,4.6198930516767795e-15
MGRN1,1.7506025,4.683808669073142e-15
EZR,0.68678415,5.072323890929255e-15
CD46,0.9209271,5.544692591869121e-15
SFPQ,0.58864594,5.739338249902965e-15
GSE1,1.0036227,5.798870154679986e-15
ADPGK,1.1531414,6.006091840655389e-15
GOLGA8N,5.706341,6.1337043020873625e-15
PRKAA1,0.9696721,6.228583712426281e-15
KLHL5,1.1828026,6.332883767474062e-15
GPATCH2L,0.9073233,6.3944708034609724e-15
SH2B3,1.4127203,6.7220152169003434e-15
FES,3.6337554,6.877583055420855e-15
EWSR1,0.8170559,7.15415600618494e-15
UBR3,1.0405518,7.454159320354266e-15
RNF111,1.0993842,7.454353318677009e-15
SLC35E1,0.95207053,7.484269903111516e-15
FAF1,0.7606968,7.520606960815394e-15
NOTCH1,2.071352,7.909871068508258e-15
UBE2I,0.9246986,8.068854700799033e-15
ZXDC,1.1071367,8.075849077325583e-15
IL17RA,2.0512745,8.427985934169224e-15
MYB,3.0014296,8.80627150494455e-15
SFXN1,0.9353601,9.3191668362702e-15
R3HDM1,1.44153,1.0815101910896622e-14
RBM4,0.8076883,1.2001222218433677e-14
NIN,0.90620154,1.2009069638222136e-14
EPS15L1,1.7371012,1.2145016269447443e-14
ATP5MC2,0.7273557,1.2444347481647017e-14
DGKD,1.0238674,1.3408460915116963e-14
ITGAM,3.5940058,1.3537531631242902e-14
DCUN1D1,1.168478,1.3787939185596499e-14
INPP5D,0.7083835,1.4051176801943392e-14
EIF5,0.6904513,1.4423657379756467e-14
SNHG29,0.7721436,1.5006633654043754e-14
ADAR,0.80645216,1.5022750440893665e-14
TRIP12,0.80293584,1.5356857410014568e-14
RHOT1,2.2689886,1.555591572304177e-14
SH3BGRL,1.0121701,1.7659894957120605e-14
STK38,1.1244019,1.8405660506601617e-14
ARID3B,1.2037287,2.0538180117295923e-14
PRKCE,0.90947133,2.0602597525571978e-14
ATG2B,1.4423877,2.1241710018196933e-14
FNDC3A,0.7999298,2.5819801716987263e-14
PITPNA,1.3828965,2.6232563742119144e-14
ITGA6,3.8108573,2.6745055648229555e-14
HERC2,1.8532856,2.8137370629264957e-14
ZNF713,2.2293313,2.8492932207460904e-14
DIDO1,1.1037107,3.03395206535746e-14
XPO1,1.25207,3.0371880228697154e-14
DDX52,1.0792041,3.49135885892187e-14
PTP4A2,0.68490803,3.626112591994197e-14
CSNK2A1,1.3085247,3.671013435125864e-14
RGS18,4.420186,4.069146389745344e-14
BCR,1.0978234,4.7464295799822964e-14
DCAF6,2.011109,4.8729013320051666e-14
XRCC5,0.87011653,4.8939785954278397e-14
FMNL1,0.846327,5.3329099479415223e-14
MORF4L2,0.7166437,6.010764893987164e-14
SCN9A,4.870665,6.690433151862562e-14
MEGF9,2.6694796,6.968544590858852e-14
TALDO1,2.1502275,6.970274958914217e-14
ERBIN,0.72014254,7.214465515046705e-14
KIAA1217,4.6992087,7.969294258433363e-14
MYSM1,1.3490471,8.163433865328289e-14
TCF3,2.4469676,8.992217339538543e-14
GBE1,1.8586806,9.776484091209824e-14
GIT2,1.5342963,9.802563678979204e-14
RSF1,0.69097924,9.924105842817698e-14
OGFRL1,2.191004,1.0043095267774202e-13
CRAMP1,2.3139088,1.13876632435959e-13
ELAVL1,1.471116,1.1459312034752078e-13
SPINT2,4.482484,1.1517534172561937e-13
CCNG2,2.8267443,1.179884708275294e-13
TSPAN3,2.7761493,1.19711160626397e-13
RALBP1,1.6161584,1.2675721733331377e-13
LONP2,0.94034183,1.3667830282165454e-13
ZNF124,2.0500333,1.4048447313321757e-13
CDCA7,2.8400593,1.4445268448633237e-13
PPP4R3A,0.6465039,1.4933491142854432e-13
FDFT1,1.3814769,1.5382530549814294e-13
ARFGEF2,0.841673,1.5662391210416328e-13
CD99P1,3.0736728,1.6723027447316162e-13
EPG5,1.285104,1.7305064336930567e-13
ZNF496,2.8337677,1.7448056002618766e-13
CCNT2,0.80450207,1.7607244988054223e-13
ZFP91,1.3500868,1.8921155567885529e-13
BBX,0.72960365,2.035163192882292e-13
ERC1,1.2170233,2.3245420394034304e-13
CEP350,0.7947585,2.336230767575834e-13
TCEA1,0.7981483,2.4421532822801985e-13
SRSF9,0.85634565,2.513504882625456e-13
MPZL1,6.4000397,2.5346562220342854e-13
ITGB1,0.76803327,2.637909877488693e-13
VEZF1,1.2403094,2.7889335224050694e-13
CCDC26,3.9605794,2.924656066088646e-13
WDR70,1.0735968,3.2694373427601076e-13
RAB8A,1.487468,3.2760857988196504e-13
ITGAE,1.1782743,3.2983298807055573e-13
GALNT3,1.4363074,3.327281057519682e-13
SPAG9,0.70277053,3.3419526335910146e-13
ATF2,0.8372422,3.436380000210238e-13
SDK2,4.5731597,3.460383996839275e-13
ATP6V1A,1.3341949,3.59071807669804e-13
BNIP3L,0.9849955,3.614363655483282e-13
H4C8,2.8609436,3.7244155626513413e-13
CLPX,1.6607348,3.895574376232379e-13
PSMC6,0.8063803,4.3428056043175515e-13
DYNC1I2,2.5083227,4.604062666347716e-13
FXR1,0.68448937,4.733461549744045e-13
HDAC1,1.5545669,4.892579715845938e-13
KPNA5,1.1776509,5.028322006049382e-13
C12orf75,0.9949256,5.035567552490822e-13
SUMO2,0.68432665,5.189062729011195e-13
PGM1,3.0428467,5.989064404600502e-13
RELCH,0.96854967,6.112338074316195e-13
GID8,1.2908242,6.145062014159914e-13
ZNF44,1.6314762,6.349058023822364e-13
SNHG14,0.9924461,6.381788421289514e-13
INO80,0.93947893,6.611528345839627e-13
PRPF40A,0.6629243,6.916078880237628e-13
BCLAF1,0.6208101,6.916078880237628e-13
SRGAP3,5.3148317,6.9260185153157e-13
SMG7,1.0054339,6.935977432376025e-13
CSGALNACT2,0.73415536,7.057765361074014e-13
RAB27A,1.0511208,7.329928165510055e-13
NARF,1.4689664,7.461417787894664e-13
NRDE2,1.8162162,7.670925396041178e-13
ATP5PF,1.0797585,7.950843929751334e-13
MNAT1,0.94328594,8.032192094396852e-13
ZMYM5,1.1265441,8.134878110495486e-13
NR2C1,1.4418706,8.151322504976587e-13
ATXN7L3B,1.9020318,8.221916316913272e-13
RUNX2,1.707416,8.232147970158047e-13
SETD7,2.373369,8.819693764924097e-13
COPS4,1.258671,9.259189068128388e-13
LARP1B,3.0752409,9.95362288393884e-13
SDCCAG8,3.188742,1.0068741236103785e-12
NPTN,0.8588417,1.1203269585127772e-12
WRNIP1,1.9511882,1.1380833844000949e-12
ITPRID2,1.5205193,1.1707133589133435e-12
MIR3667HG,1.6948458,1.1899434761829065e-12
ANKRD27,1.9353124,1.216503220219882e-12
PPP1R14B,1.6638334,1.2598125957812106e-12
UBE2E2,5.1810913,1.2767848902726088e-12
BLTP1,0.6515862,1.2972272255228966e-12
MPHOSPH9,1.3279597,1.3252310197966424e-12
MED30,0.91764903,1.4221896228226514e-12
CDYL2,1.22122,1.445600546539335e-12
ZC3H13,0.9767926,1.4460052467523287e-12
MLEC,1.8681834,1.4601014305344438e-12
ARHGEF18,1.602182,1.5165729821089354e-12
CCDC14,1.4298126,1.6093979185561237e-12
PUM1,0.64290905,1.6126350151472898e-12
BDP1,0.83158433,1.6224039599783487e-12
ZNF10,1.353276,1.6876231132859807e-12
SRSF11,0.56890094,1.762831476621975e-12
CSTPP1,2.2979496,1.7650210980300558e-12
TBCD,1.348227,1.867770057113062e-12
MAP4,1.3052826,1.9297020240113848e-12
CAND1,0.8024638,1.9447024333033563e-12
DENND3,0.9477812,2.0342552481665783e-12
PLXND1,1.6781474,2.0579039832061545e-12
PARP9,1.464452,2.0742811500563054e-12
ATP6V1G1,0.63518584,2.0844072719228215e-12
TBCA,0.8502346,2.0993893585644855e-12
ZNF592,1.5937197,2.11367090376036e-12
HMGN2,0.85639226,2.1740396358254093e-12
EEF1G,0.66496766,2.33035883193728e-12
STRN,1.1415685,2.443829697234451e-12
PPIG,0.65762925,2.4571344979883984e-12
OXSR1,0.90127933,2.5218386684850873e-12
AP1S2,1.9488591,2.8576960192143886e-12
FRYL,0.8217341,2.9138712570448645e-12
YBX1,0.65773326,3.013724571736912e-12
FEM1B,1.3874633,3.081082718407667e-12
SECISBP2L,0.715343,3.0942665620889303e-12
TGFBRAP1,1.3268166,3.2506272497773134e-12
LILRB1,2.1917496,3.2506272497773134e-12
ZNF518A,1.6557357,3.2887389287649e-12
CDK12,0.7666909,3.4553987469800323e-12
TMOD3,0.8787843,3.459014017586544e-12
CUL4A,0.87472016,3.5108043020601927e-12
MTMR6,0.79205036,3.534486525367202e-12
NUCKS1,0.804852,3.570464404209178e-12
MAPK6,0.9172575,3.6314429549778867e-12
CHUK,1.0149986,3.789613047100639e-12
SNX3,1.2007246,3.9407830192226316e-12
ERO1A,1.4325525,4.161334925903531e-12
INF2,4.805831,4.176703677540541e-12
TM2D1,1.6859456,4.259506627221889e-12
ANKRD44,0.65588915,4.263968240033433e-12
BARD1,1.9838252,4.330847827739494e-12
H4C3,0.93448013,4.345204252418189e-12
PDS5A,0.67651325,4.3735994961067504e-12
FAM222B,0.9189481,4.560866319775276e-12
AP3S2,2.328436,4.6849339722853485e-12
CD200,3.5472434,4.7031034566630986e-12
FUBP1,0.6360933,4.723122102278578e-12
TRIM2,4.0635414,4.932481343258814e-12
PNN,0.6641604,5.073137179283289e-12
PARP14,0.8359561,5.205003474333866e-12
ATXN10,0.96501786,5.538271091972816e-12
GGNBP2,0.6919736,5.625790700611846e-12
NIPSNAP2,1.1386687,5.7189574036831814e-12
HHIP-AS1,4.8712935,5.913185848903401e-12
RAC1,0.75437635,6.793815019897202e-12
SCN3A,5.4843254,6.876319183001513e-12
ANKRD50,5.4656997,7.0461539011164414e-12
CCPG1,0.99384135,7.268795872396259e-12
C1GALT1,1.0591503,7.749430389923942e-12
MAGT1,0.8791317,8.050664587801663e-12
AMD1,0.63683856,8.078601483720467e-12
CNST,1.0143534,8.109659220892305e-12
SLC10A7,1.3825274,8.338175047305941e-12
LINC01215,3.1350513,8.538615835262573e-12
VPS13C,0.64602405,8.756807272159257e-12
ERCC6L2,1.3073643,8.93383259105196e-12
FIRRE,4.6020875,9.065366672430314e-12
HHIP,27.083237,9.212490519719601e-12
MOB3B,3.8112607,9.556997562807343e-12
ZNF43,1.5945584,9.616841895406591e-12
ODR4,0.8715781,9.9662170535298e-12
GINM1,1.000021,1.0071473693702142e-11
EIF2AK4,2.0596359,1.014954457326526e-11
LBR,0.6844377,1.026622420853625e-11
SDE2,1.3819792,1.0343866387415396e-11
ARPP19,0.66758764,1.0653815611029076e-11
ITFG1,0.75019354,1.0916855315199e-11
ZNF738,2.0141408,1.1291631707552895e-11
RNASEH2B,1.3847625,1.1530883127105738e-11
ODF2L,0.8725619,1.1620081334113532e-11
MRTFA,0.70596904,1.1630082036147137e-11
TSC22D2,0.7538607,1.1707043353155587e-11
HERC3,1.0815603,1.176490896555914e-11
SNRPE,1.0303863,1.1805580939636673e-11
SLC38A2,0.6027558,1.2244989941260387e-11
SESN1,1.1703713,1.2666069861405823e-11
TXNL1,0.8931527,1.273489756666906e-11
BLM,2.448068,1.2909329115421199e-11
LINC02328,1.368193,1.3810373194835476e-11
TOPORS,0.9304228,1.3937443446964418e-11
SRSF10,0.61079544,1.4290373157950269e-11
GIGYF2,1.1166031,1.4445714920738033e-11
DDAH2,3.7602057,1.4691741257328854e-11
NCBP3,1.1571741,1.4799503675866005e-11
FARP2,1.731677,1.5575539859489812e-11
SP100,0.6476536,1.5761971522152155e-11
LZTFL1,2.3126838,1.6578318590446e-11
FAM117B,1.5150512,1.6718065489871515e-11
SLC4A4,1.9901544,1.675401135761954e-11
DHX29,1.1344606,1.6817822134510017e-11
TUBA1B,0.8517092,1.700635399743826e-11
PPP4R1,1.5460312,1.7178030106987553e-11
ATE1,1.8565838,1.7240282095828565e-11
PTMA,0.29369333,1.7379161480756354e-11
PPP2R5E,0.6341709,1.772191866201327e-11
OIP5-AS1,1.5585501,1.772191866201327e-11
UBXN7,0.8437833,1.7999492346587623e-11
WDR48,0.65883607,1.8387964157726164e-11
GABARAP,0.8287039,1.8688527198581426e-11
COX7A2L,1.3928539,1.8876909252326453e-11
NCKAP1L,0.886342,1.9494491488782358e-11
LINC01473,1.8960714,2.154936335151373e-11
GRAMD4,2.5458176,2.1564038001087535e-11
HMGN3,1.043457,2.1823559881039103e-11
WDR43,0.85457206,2.4087884565759832e-11
DEPDC5,2.2429802,2.4210009568016873e-11
PPP3CA,0.60655564,2.4730820610775097e-11
STAT2,1.5543053,2.5124885355394404e-11
PAWR,5.399234,2.5444957548452315e-11
ILF2,0.83903617,2.781229432395094e-11
DENR,1.2146986,2.816217533437656e-11
SPATS2,3.0568683,2.9134522377670525e-11
ZNF609,1.6397771,2.981314465950896e-11
ZBTB7A,0.8342785,3.065715185260506e-11
TUG1,1.2339022,3.185080499649833e-11
SMYD3,0.6572157,3.185080499649833e-11
ZNF281,1.1619055,3.1913010150634374e-11
AKIRIN1,0.83061177,3.241319786165246e-11
A1BG,1.0286465,3.26122121915092e-11
ADNP2,0.6816103,3.277677016497652e-11
NAPA,1.0793025,3.3344589227173475e-11
BICD2,2.215844,3.4510765533525415e-11
AREG,1.499354,3.4578134583612286e-11
MAX,0.72600543,3.519565187460807e-11
ARRB1,2.8123603,3.6643313711923704e-11
NOP10,1.080968,3.728348078384754e-11
KDM5D,1.1422565,3.8450724161244364e-11
WASF2,0.8787485,3.9100652122815836e-11
SLK,1.1381851,4.262187528056788e-11
LINC01237,1.7982401,4.326884460745013e-11
MED17,1.0780054,4.3729734455674046e-11
PPP1R12B,1.5256332,4.399680007534335e-11
B3GNTL1,2.7900639,5.030746227942999e-11
RCBTB2,2.7850308,5.199428433471083e-11
GCLC,1.6601803,5.295132108202784e-11
RABGAP1,1.1400558,5.3044457196769006e-11
NUBPL,2.0773103,5.488235984043202e-11
FNDC3B,0.94106936,5.747904200405022e-11
OSBP,0.78215635,5.758000121112151e-11
ANAPC10,0.79534936,5.7598517983305225e-11
SREK1,0.6480453,5.79069272709737e-11
ARHGEF2,2.44792,5.99419291638427e-11
GNB5,0.9451128,6.183633716170823e-11
ARFGEF1,0.60414016,6.22449191215798e-11
DAGLB,2.322059,6.507751729767647e-11
FOCAD,1.790229,6.763641131945591e-11
SUCLA2,1.5380251,6.879145948087241e-11
KIFAP3,1.2204437,7.262466398560555e-11
BANK1,4.1636195,7.499106961712431e-11
TAOK1,1.0964546,7.740538466955616e-11
PDIA3,0.64204913,7.948431768337876e-11
TRIM44,1.1799147,8.096684720641124e-11
MBIP,1.4774333,8.479714794227245e-11
TXK,3.1624095,8.637667700301213e-11
BZW2,1.1572984,8.99447532486598e-11
ANKRD17,0.63213235,9.997351887572047e-11
CHPT1,0.90636533,1.0715716195619316e-10
CLASP2,0.6100866,1.1003527453766002e-10
SCLT1,0.74585885,1.1132327679859931e-10
RNF144A,2.6889062,1.1280541920642487e-10
AUH,1.1921607,1.1775086332584973e-10
TOR1AIP2,1.1178995,1.1816342528611675e-10
BCAS3,0.75356525,1.2570702735746666e-10
DENND4C,0.71207714,1.270176183396796e-10
PTPN11,0.7060609,1.290222466346542e-10
ZNF439,3.9188821,1.2995377034264925e-10
WARS1,2.558758,1.3170176574428305e-10
TESPA1,1.9494367,1.3686816181623182e-10
PTH2R,3.858507,1.4030322645639288e-10
TSPAN7,4.794208,1.4964773244844437e-10
NUFIP2,0.6052542,1.502754894603156e-10
SUSD1,1.7635804,1.5165011513680245e-10
ATP13A3,0.6352271,1.5430566896963248e-10
RORB,3.512199,1.5981022698428587e-10
PDE7A,0.5818656,1.6720379896370621e-10
SH3BP2,1.4431309,1.7566887176347574e-10
TFG,0.6921516,1.7723957899489712e-10
NR2C2,0.7736629,1.8364554030732486e-10
MGLL,3.6351812,1.8915006714720675e-10
SEC11A,1.2592577,1.9690377116742544e-10
TARS1,1.2451338,1.9945993400924731e-10
ZBTB11,0.969919,2.0141448363707315e-10
EDEM1,0.9954281,2.021839242365914e-10
ZFAND5,0.6089698,2.1405154726121427e-10
THOC2,0.66668624,2.1501817516221757e-10
USP9X,0.57737243,2.1890841001598095e-10
NACA,0.56044567,2.2575338105233357e-10
FRG1,0.8797822,2.421954178619323e-10
ZFX,1.1625345,2.429481186866512e-10
GRAMD1B,1.0219572,2.469455297038613e-10
WASHC4,0.9413244,2.529342246656532e-10
C15orf61,1.8981366,2.5633420598979507e-10
ATP5MJ,0.6231799,2.577562843736222e-10
ATG4B,1.1929145,2.6240188779143943e-10
IRAK1,1.3895123,2.665273038691831e-10
CEPT1,1.9071777,2.6758657686064466e-10
LRRC40,0.8896576,2.719333515196901e-10
METTL9,1.2809994,2.783213370774535e-10
NUS1,0.75700593,2.796690461086014e-10
ZNF544,2.8937714,2.8248871629592876e-10
NKTR,0.5730946,3.182575265287612e-10
TRIM28,1.4191427,3.182575265287612e-10
UBR2,0.8140693,3.190211216789797e-10
USP3,0.53971803,3.2632016466793587e-10
KCNAB2,0.96505713,3.37259619708864e-10
KLHL2,0.8908224,3.444905539554934e-10
SMC5,0.6286499,3.737630419933354e-10
KIF13A,4.341171,3.9066042359615534e-10
ARHGAP17,0.8690681,3.9375668120535853e-10
SUMF1,1.1836022,4.034176735351775e-10
LINC02377,4.956316,4.1160831568943517e-10
UBA2,0.8540104,4.1337190081430635e-10
APEX1,2.3187497,4.153571989971562e-10
HTT,0.7155125,4.1935626751719875e-10
METTL14,1.0734097,4.208635184939247e-10
TERF1,0.7135735,4.3227800865042847e-10
ETV3,0.88507366,4.411085396936279e-10
SSR1,0.8756135,4.4727556593747457e-10
PAPSS1,2.687822,4.536826225192733e-10
ARRDC4,4.3139505,4.6565715671128605e-10
CRBN,0.8371635,4.844542895593508e-10
SMARCA5,0.5904806,4.851094051201307e-10
RALA,0.76377785,4.85932062602048e-10
ATAD1,1.0957565,4.911951468026605e-10
MKLN1,0.5758841,4.942238709520923e-10
EIF4G2,0.48910517,5.056747916558465e-10
C18orf25,0.7198845,5.065323992816463e-10
VPS35,1.7092417,5.097413963743278e-10
KLF3,0.81421846,5.175458879654207e-10
RAB3GAP1,0.70236325,5.269974312469346e-10
CLEC16A,1.4809386,5.269974312469346e-10
RNF138,0.5780855,5.416010886221776e-10
ANP32B,0.7746407,5.492341811584772e-10
PDCL,1.7720002,5.523309427645578e-10
LARP4B,0.8729999,5.839132386863744e-10
BTF3,0.5708379,5.908180054334613e-10
NCOA7,0.83709276,6.074589740582467e-10
KMT2A,0.59895974,6.163138675967866e-10
NAA35,1.02339,6.249755880218646e-10
FTO,0.8647872,6.457360383424306e-10
LARP7,0.8846573,6.474810363929255e-10
CERT1,0.61269057,6.474810363929255e-10
SMAD4,0.81603897,6.654541135602758e-10
SEC14L1,0.7953837,6.66012616855271e-10
MFSD8,1.7577349,6.855362654288127e-10
PPP6C,0.6347129,7.118707316008801e-10
LINC00342,1.0137708,7.57600844243356e-10
FBXL20,0.74218637,7.57600844243356e-10
ZNF586,1.3375103,7.708088745792615e-10
NBEA,5.6302147,7.722394895919541e-10
ZZZ3,0.8988372,8.003403573886332e-10
TTYH3,3.281864,8.072749181476579e-10
CCT2,0.98638517,8.097313938134791e-10
NBAS,0.7128442,8.152263395840285e-10
ZMAT1,1.9120356,8.172918584282046e-10
VPREB1,26.908384,8.204731297296151e-10
GPT2,6.7104487,8.305190985055307e-10
SMC3,0.7717999,8.306535407200693e-10
C15orf39,3.7455513,8.638910738256862e-10
SAMD12,4.1934958,9.115590990406934e-10
CHTOP,1.4654249,9.311506263014089e-10
HEXA,1.2214245,9.45872864152148e-10
ITM2C,2.9384184,9.617953956498364e-10
PROSER1,1.2464645,1.0365029035429355e-09
KLHL6,1.7189457,1.0546243189258769e-09
EMID1,5.024831,1.109573680110547e-09
ATP5PB,0.92582464,1.1225101465304452e-09
STAG1,0.5461283,1.1469059185990345e-09
MIB1,1.1288408,1.1811022383511933e-09
DOCK7,2.8776107,1.2304526557032691e-09
RIT1,0.9638864,1.2316840230786407e-09
PPIF,1.5720433,1.243088961150027e-09
PPM1D,0.93805087,1.2936661634757594e-09
ABCC1,0.5706618,1.3874108586093501e-09
RPTOR,0.9368167,1.4051472806975615e-09
ARPP21,4.1599154,1.4584950824020834e-09
POLK,1.4472561,1.527269607684423e-09
UCK2,2.6215665,1.5310878730726891e-09
EP300,0.5653372,1.5764232981918846e-09
TMEM165,0.9420845,1.7202039920358111e-09
HYCC1,1.2894796,1.7299534571826951e-09
GNG5,0.66654146,1.7745169504138675e-09
NDUFS4,0.7869874,1.7792357366358008e-09
MXRA7,1.0348835,1.8039489608131277e-09
POLR2B,0.92035145,1.8177861747418264e-09
PABPN1,0.6757836,1.8494637181440869e-09
OSBPL8,0.5148913,1.8546869924247046e-09
HADHB,1.0316358,1.876057574774307e-09
RASGRP2,1.4802839,1.908721364873543e-09
