,avg_log2FC,p_val_adj
REEP6,0.67300034,1.0
PARTICL,0.70247126,1.0
ARHGEF28,1.588272,1.0
PRR5,-0.39675686,1.0
TJP3,1.6261733,1.0
ANGPT2,1.8340613,1.0
VIPAS39,1.6969221,1.0
ZNF76,-0.088939816,1.0
DHX37,-0.5246976,1.0
RAD9B,1.4089915,1.0
SPAG5-AS1,-0.27109808,1.0
UCN,1.6445669,1.0
TMEM60,1.4249015,1.0
ZFHX3-AS1,1.6077309,1.0
IRF3,-0.26725093,1.0
SMG1-DT,1.6365142,1.0
PLOD1,1.5308326,1.0
ENO3,1.5380087,1.0
NDRG2,1.7954965,1.0
AZU1,1.1125113,1.0
DBH-AS1,1.1974272,1.0
COL9A2,1.1233969,1.0
RTN2,0.8454658,1.0
LRP1B,1.2504551,1.0
KHK,1.4673063,1.0
SPIRE2,1.0259563,1.0
PTOV1-AS1,1.1752502,1.0
GLI4,-0.22265875,1.0
DPH6-DT,1.02342,1.0
CDR2-DT,1.1147058,1.0
MCPH1-DT,1.352098,1.0
GVQW3,1.0842459,1.0
RENBP,1.1889439,1.0
PPFIA3,1.2285827,1.0
BBS5,1.2410597,1.0
CCDC192,3.1631315,1.0
ABCD3,-0.38222852,1.0
RAD1,-0.38951936,1.0
FUBP1,-0.065301076,1.0
RBFADN,2.9322839,1.0
PLSCR2,2.934153,1.0
ZNF19,3.1425517,1.0
FUT7,2.634365,1.0
QARS1,-0.29511857,1.0
ZDHHC23,2.5434132,1.0
C3,2.3095336,1.0
ST8SIA6-AS1,2.3346503,1.0
MADCAM1,2.61273,1.0
DENND3-AS1,2.4902627,1.0
AGAP5,2.5590305,1.0
ALDH7A1,2.7094254,1.0
TACR1,2.1946142,1.0
ING2-DT,2.1949344,1.0
BCL2L10,2.81671,1.0
HLCS-AS1,2.5224113,1.0
SCFD2,-0.3422337,1.0
CAV1,1.3360751,1.0
MSANTD2-AS1,2.3640394,1.0
PROSER2-AS1,2.0146377,1.0
E2F3-IT1,2.0891132,1.0
ZNF771,2.423987,1.0
ZNF415,1.8214593,1.0
WWTR1,1.6908957,1.0
TNFRSF8,1.3109068,1.0
DMTF1-AS1,2.2516737,1.0
PHKA1,2.725951,1.0
DAB2IP,1.3071518,1.0
MAP3K5-AS2,2.1331797,1.0
PHYHD1,2.0337358,1.0
OCRL,2.0212693,1.0
HSD3B7,2.3723705,1.0
TAS2R14,1.165683,1.0
CPNE9,1.8414917,1.0
TTLL13,2.3659937,1.0
DNAJC17,-0.23376392,1.0
MRPL49,-0.2919893,1.0
ERCC3,-0.5165776,1.0
KLHL22,-0.29184175,1.0
USP25,-0.10848243,1.0
ADNP2,-0.2233773,1.0
TGFBR3L,22.7675,1.0
MIXL1,22.913092,1.0
SLC22A10,23.996624,1.0
COL7A1,23.013205,1.0
SPATA9,23.780567,1.0
PABPC4L,22.929827,1.0
ACR,22.822273,1.0
MAPT-AS1,23.544973,1.0
PAN3-AS1,22.688864,1.0
LINC00482,23.589258,1.0
TDRP,23.12984,1.0
SH3PXD2B,22.642794,1.0
SMCR5,22.857018,1.0
SLC16A4-AS1,23.80872,1.0
PDE3A,22.917276,1.0
VMO1,23.420687,1.0
GRIN2C,23.47765,1.0
PHF21B,22.984877,1.0
SLC47A2,23.606686,1.0
WSCD1,22.580692,1.0
SGK2,23.441599,1.0
LINC01565,22.980795,1.0
FAM95A,23.077765,1.0
TMCC1-DT,23.681408,1.0
LINC02846,22.898088,1.0
ACOT11,23.28507,1.0
ZNF436-AS1,23.164434,1.0
LINC03026,22.814547,1.0
CIBAR1,23.079748,1.0
RNASEL,23.068686,1.0
NECTIN1-AS1,23.00426,1.0
FAM110D,22.942495,1.0
MACROD2,23.632862,1.0
MPP3,23.488436,1.0
MINDY4,23.193125,1.0
SLCO5A1-AS1,23.183868,1.0
LINC01389,23.046776,1.0
LRRC10B,23.418531,1.0
SPTB,23.662758,1.0
CXCL3,23.40135,1.0
SOX11,22.94101,1.0
C5AR1,23.13709,1.0
PLEKHD1,22.969994,1.0
HOXC11,23.06084,1.0
MFAP4,23.16835,1.0
KASH5,22.90735,1.0
LBX2-AS1,22.77514,1.0
TSPAN12,23.351032,1.0
ENTHD1,23.199669,1.0
LRRC36,23.037382,1.0
ANKRD13B,22.86293,1.0
MORN4,22.984829,1.0
HOXA-AS3,23.00496,1.0
RHOV,22.646824,1.0
FHOD3,23.256945,1.0
SMIM41,22.811052,1.0
PCA3,23.005907,1.0
RAG1,22.95511,1.0
LINC01816,22.850286,1.0
TRAM2-AS1,23.240181,1.0
ZMYND10,23.300173,1.0
VSTM4,22.74671,1.0
CECR2,23.050968,1.0
RLN2,22.924013,1.0
PLK1,23.107515,1.0
TMEM271,22.859842,1.0
PPP1R32,23.235014,1.0
CLEC12A,23.504587,1.0
TMIGD3,22.769127,1.0
SMTN,23.20972,1.0
POU2AF1,23.301376,1.0
ITGA10,23.395304,1.0
TRO,22.791147,1.0
CYP2U1-AS1,22.839544,1.0
PRRT4,22.715506,1.0
CRISPLD2,23.179945,1.0
ARHGEF17,22.683428,1.0
ZFPM2-AS1,22.809334,1.0
KIF16B,-0.25799417,1.0
MTREX,-0.18166013,1.0
SHFL,-0.41212243,1.0
NIP7,-0.27244604,1.0
CA5BP1,-0.5371278,1.0
DYNLL2,-0.5172913,1.0
TAF6,-0.5530713,1.0
L3MBTL3,-0.21622798,1.0
POLR3C,-0.46366867,1.0
KIAA2026,-0.30565938,1.0
PLEC,-0.16957925,1.0
BBS9,-0.16602099,1.0
EIF3D,-0.3020078,1.0
STK16,-0.53362966,1.0
LINC02649,-0.4119913,1.0
SSH1,-0.5529432,1.0
CDK16,-0.37690252,1.0
TMEM9B,-0.5709932,1.0
FLOT2,-0.29376447,1.0
SRP14-DT,-0.56270504,1.0
TNIP2,-0.4581642,1.0
RILPL2,-0.15245247,1.0
ASB7,-0.276116,1.0
CMC2,-0.27161992,1.0
CAP1,-0.37381154,1.0
ZNF600,-0.44712263,1.0
GGA3,-0.46953428,1.0
TRMT10C,-0.57250494,1.0
EEA1,-0.3651662,1.0
TAPBPL,-0.5018186,1.0
SLC4A1,-0.05253652,1.0
FASTKD5,-0.5279101,1.0
PRPF39,-0.37215838,1.0
SENP1,-0.3051613,1.0
CDK8,-0.27051565,1.0
SDHB,-0.3061654,1.0
CHURC1,-0.2524835,1.0
PHLPP2,-0.018011522,1.0
JOSD2,-0.264131,1.0
PSMC5,-0.362788,1.0
STAG2,0.009027854,1.0
ZNF580,-0.54322547,1.0
ATP5F1E,0.13262473,1.0
ARPC5,-0.29577327,1.0
CSTF2,0.23023011,1.0
DDT,-0.1487336,1.0
MSMO1,-0.114309646,1.0
EXD3,0.11848861,1.0
C21orf62-AS1,0.7663661,1.0
POLR3A,-0.0104435,1.0
ZNF25,0.20984416,1.0
KLF2-DT,-0.05112046,1.0
DHRS4L2,-0.5593586,1.0
ACTR3C,0.36079964,1.0
GIMAP6,0.087297104,1.0
MYCBP2-AS1,-0.054442853,1.0
ZNF432,-0.1102216,1.0
SKIC2,0.10229504,1.0
PCBD1,-0.69919324,1.0
PCYT2,-0.012738405,1.0
ANGEL1,0.88888735,1.0
TMEM185B,-0.033808663,1.0
TBC1D2B,-0.6562344,1.0
GPAT3,1.246863,1.0
NSUN5P2,0.18064366,1.0
CCDC200,-0.10514966,1.0
AGK,-0.768701,1.0
TRMT12,0.39697778,1.0
FTSJ3,-0.07214426,1.0
URB1-AS1,-0.0971382,1.0
FIG4,-0.17974056,1.0
CYP2U1,0.6737521,1.0
PROSER3,-0.19765854,1.0
ITPKC,-0.03497146,1.0
STARD10,0.31466782,1.0
ZBTB41,-0.24273624,1.0
KDM8,0.3555715,1.0
ACTR8,0.049532797,1.0
CAB39L,0.089355886,1.0
LYSET,-0.14983371,1.0
AKT1S1,0.0062192995,1.0
PDE8A,-0.36787638,1.0
TACO1,-0.12621933,1.0
RASSF7,-0.05330714,1.0
PSKH1,-0.2617034,1.0
IQCG,-0.30356532,1.0
HAR1B,0.7799565,1.0
HCG27,0.7502411,1.0
SLC35F6,0.058737285,1.0
ZKSCAN5,-0.17155422,1.0
FAM216A,0.35569844,1.0
CACNA2D2,-0.048515502,1.0
GPKOW,-0.19445387,1.0
AP1G2-AS1,0.28931895,1.0
DBT,-0.27736083,1.0
ABRAXAS1,-0.1926188,1.0
PTPDC1,-0.087160535,1.0
PSMD7-DT,0.66064405,1.0
NBR2,-0.046069648,1.0
NPRL2,-0.09526197,1.0
SEPSECS-AS1,0.44515353,1.0
PPFIBP1,1.5475171,1.0
SLC26A5,0.6074515,1.0
DNAL1,0.115906596,1.0
ZFTRAF1,0.19154504,1.0
SDK1,0.17903708,1.0
OXSM,-0.12138825,1.0
CACTIN,-0.2975241,1.0
CAPN10,0.009258357,1.0
NLRP3,-0.37521648,1.0
RIPOR1,-0.02107504,1.0
FAM222A,0.22987364,1.0
SCFD1,-0.1292844,1.0
LINC01814,1.752028,1.0
AFF2,0.26207572,1.0
RETSAT,0.34734744,1.0
AHR,-0.41867113,1.0
PDE2A,0.3455325,1.0
BORA,-0.21191214,1.0
SPATA6,0.769251,1.0
PKD2L2,0.056186974,1.0
ZNF628,-0.19433896,1.0
PHF23,0.51801485,1.0
MEMO1,0.8010037,1.0
NEIL2,0.1355144,1.0
TSPAN4,-0.5824978,1.0
TRBV28,-0.60048443,1.0
SLC9B1,-0.086779155,1.0
HEATR6,-0.4308632,1.0
DNMBP,-0.48677796,1.0
FBXO30,0.4052288,1.0
TRIM9,0.6811122,1.0
PPIP5K1,0.39578977,1.0
COQ9,0.21216296,1.0
PRSS53,0.5686956,1.0
SCAF1,-0.36478642,1.0
ARSA,-0.2673614,1.0
ARG2,0.44878584,1.0
HOXB4,0.61575615,1.0
TMEM72-AS1,1.381005,1.0
GEMIN7,-0.46077305,1.0
GALE,0.7490366,1.0
SH3BP5L,0.6969221,1.0
TRAPPC2L,-0.45210657,1.0
XG,0.0035140174,1.0
SEPTIN7-DT,1.3762109,1.0
ZNF687,0.098819405,1.0
WRAP53,1.1320972,1.0
LTBP4,-0.2867615,1.0
TMEM184A,0.69940144,1.0
SMG9,-0.39322716,1.0
EXOC3-AS1,0.49108893,1.0
AMT,0.4537507,1.0
SLC51A,0.6522075,1.0
ECT2L,0.6832976,1.0
LINC02980,0.08844367,1.0
FGFBP3,0.23049082,1.0
COP1-DT,0.17100608,1.0
TNNI3K,0.40851966,1.0
ZNF350-AS1,1.1766578,1.0
GSK3B-DT,0.9878929,1.0
ZNF443,1.0195866,1.0
SLC22A1,0.8360375,1.0
ZNF747-DT,0.4093442,1.0
PDCD2L,0.8177192,1.0
CCDC137,-0.21694218,1.0
ZAP70,-0.34245753,1.0
APBA3,-0.30838943,1.0
ANGPTL6,1.9508699,1.0
ZBTB34,0.86479706,1.0
KCNAB3,0.9872064,1.0
PLPPR3,0.82582223,1.0
ST3GAL1-DT,0.6011124,1.0
LINC01350,0.1664886,1.0
PTCD2,0.34356764,1.0
SPDYE3,0.75710505,1.0
SLC41A3-AS1,0.456857,1.0
SIAE,1.0081162,1.0
PRMT6,0.5592668,1.0
RAB11B-AS1,0.6856867,1.0
FAM185A,0.3859693,1.0
FAM118B,0.59639305,1.0
BIN1,-0.46958762,1.0
MPPE1,-0.61202496,1.0
PDK1,-0.6207528,1.0
SIRT4,1.7943275,1.0
SNX32,1.6240758,1.0
ARRDC2,-0.64411736,1.0
ZNF554,1.5575403,1.0
ZFHX2-AS1,1.592066,1.0
LINC02133,1.5683651,1.0
LINC00852,0.9886673,1.0
PPEF1,1.033108,1.0
SHBG,1.4307003,1.0
WDR24,1.443451,1.0
DAPL1,1.0539012,1.0
MFSD2A,1.5102295,1.0
MRC1,1.1018716,1.0
CELSR2,1.6326166,1.0
MYLK4,0.9211532,1.0
PCYOX1L,1.4391257,1.0
SRC,0.7568371,1.0
CCDC142,1.0649716,1.0
RAB34,0.65614533,1.0
EFCAB8,0.7879555,1.0
AZIN2,1.1817386,1.0
MED18,1.0458863,1.0
ZC3H11A,0.7458278,1.0
KCTD12,0.9470555,1.0
ADIRF-AS1,1.5505652,1.0
LINC01597,1.2749412,1.0
LYSMD4,0.47326088,1.0
NEXMIF,0.98611367,1.0
GPR135,1.0137243,1.0
CPTP,1.2307881,1.0
ZFP41,1.2503368,1.0
PPFIBP2,0.9445961,1.0
RB1-DT,0.8325777,1.0
KIF6,2.949584,1.0
HGD,3.0708823,1.0
EDIL3,2.73343,1.0
ITPR2-AS1,2.8916345,1.0
ZC3H12A-DT,3.1775966,1.0
C16orf95-DT,2.5638914,1.0
PRR22,2.7859263,1.0
TMEM269,2.9092436,1.0
PLCB3,2.5128152,1.0
AMIGO3,2.6495876,1.0
TRMT2A,-0.49781343,1.0
C2orf50,2.3429039,1.0
EMX2OS,2.20782,1.0
FBXW9,2.484391,1.0
F5,2.3361676,1.0
HDAC2-AS2,2.2117438,1.0
ST3GAL3-AS1,2.5738025,1.0
LINC02166,2.190853,1.0
ZNF71,2.2510004,1.0
ZFP69,2.0560348,1.0
LINC02035,2.5533876,1.0
ZFP3,2.9983063,1.0
SCAT1,2.3205082,1.0
LOXL3,2.8090742,1.0
RPP40,2.755034,1.0
CCDC96,2.2827454,1.0
ABCB6,2.433706,1.0
LINC02963,2.490733,1.0
CYP2D7,2.447603,1.0
UNC13B,2.4608974,1.0
GRHL1,2.1015093,1.0
RARRES2,2.1172173,1.0
BMAL2,2.1513836,1.0
ILDR2,1.5673376,1.0
CIBAR1-DT,1.9984564,1.0
GCAT,2.3342025,1.0
FZD1,1.2218132,1.0
LINC01703,1.8859752,1.0
C11orf24,1.2981766,1.0
ZNF497,2.241239,1.0
LINC02595,1.5945406,1.0
NKILA,1.8113354,1.0
PLA2G10,2.2509627,1.0
DBNDD1,0.96163034,1.0
CACNB2,1.5372905,1.0
HCRT,2.2294524,1.0
HYAL2,1.9672384,1.0
PMFBP1,1.5256649,1.0
SCAMP5,1.3440665,1.0
CHADL,2.2252252,1.0
MIR3677HG,2.18961,1.0
SEMA6C,2.2389529,1.0
SHB,2.011267,1.0
GRM4,1.6321398,1.0
PNPO,1.9733183,1.0
FBXL2,1.9551698,1.0
CCDC28A-AS1,1.6555243,1.0
ZNF213,1.1525869,1.0
CRABP2,2.3235729,1.0
NMNAT1,1.7932689,1.0
VGLL3,0.95475733,1.0
RNF208,2.3285892,1.0
LINC01023,1.929573,1.0
RIBC2,2.0683026,1.0
ZNF703,1.174488,1.0
RNF227,1.9393612,1.0
NKAP,-0.5503243,1.0
B4GALT4,-0.51238334,1.0
CXCR3,-0.3128975,1.0
PYGB,-0.37942293,1.0
GLCCI1,-0.30294257,1.0
SLC22A18AS,22.888655,1.0
SNX33,22.900976,1.0
INHA,23.11367,1.0
TTLL7,22.926918,1.0
OSGEPL1-AS1,22.747198,1.0
OGDHL,22.599768,1.0
LINC03040,22.718592,1.0
HEATR6-DT,22.81019,1.0
VWC2L,22.602257,1.0
CATIP-AS1,22.655758,1.0
SPATA12,22.974033,1.0
MEGF11,23.047287,1.0
STUM,22.87767,1.0
KEL,22.822292,1.0
CTXN1,22.321005,1.0
MIR1302-9HG,22.738995,1.0
EPHA8,23.583302,1.0
DNAAF4,22.646034,1.0
RUNDC3A-AS1,22.583588,1.0
LINC02253,23.569326,1.0
EVA1A,23.187086,1.0
SPDYE1,23.30765,1.0
NPIPB6,22.93957,1.0
MGAT5B,22.969027,1.0
INPP5J,23.06398,1.0
THSD1,23.003687,1.0
TNFRSF11A,22.73307,1.0
ECSCR,22.805403,1.0
LINC01340,23.42493,1.0
SART3,-0.59730583,1.0
ANKRD10-IT1,22.463707,1.0
TTLL6,22.617224,1.0
THBS4,22.525795,1.0
HAL,22.534985,1.0
ZNF114-AS1,22.815767,1.0
FAM78B,23.661983,1.0
PDP2,22.859766,1.0
CLIC2,23.23724,1.0
C3orf18,22.932224,1.0
KLHDC8A,22.637568,1.0
B4GAT1,22.610146,1.0
KCNMB2,23.068127,1.0
LAMA5,22.749979,1.0
VWA5B2,22.787868,1.0
LPP-AS2,23.082432,1.0
DSP-AS1,22.754517,1.0
TLCD3B,22.816853,1.0
AMIGO1,22.512917,1.0
ADCY6-DT,22.587946,1.0
PTX3,22.56264,1.0
OXCT2,22.328241,1.0
SLC16A2,23.201204,1.0
LINC00327,22.708166,1.0
IL1RL1,23.042192,1.0
AR,23.152506,1.0
WDR88,22.661625,1.0
MAP3K9-DT,22.611004,1.0
LIPI,23.13316,1.0
MIR194-2HG,23.01882,1.0
HPDL,22.366798,1.0
GDF15,23.018255,1.0
LPAR1,22.616539,1.0
C9orf152,22.659264,1.0
TLCD2,23.11886,1.0
NAT8L,22.494392,1.0
RHPN2,22.7486,1.0
CCNJL,23.381445,1.0
RAB4A-AS1,22.78376,1.0
MAN2A1-DT,22.614897,1.0
HCFC1-AS1,22.694017,1.0
MCHR2,23.39007,1.0
LARGE1,22.76575,1.0
COL23A1,23.086794,1.0
ZFP2,23.146515,1.0
ABCA4,22.730797,1.0
CHDH,23.364597,1.0
CHCT1,22.64077,1.0
KIAA0087,23.078825,1.0
ZFY-AS1,22.541674,1.0
SYCP3,22.669844,1.0
ASB13,22.410608,1.0
CADM4,22.66688,1.0
TRIM36,22.992369,1.0
PCDHGB7,22.838335,1.0
RTN4R,22.455725,1.0
VASH1-AS1,22.827934,1.0
PIK3CD-AS2,22.567678,1.0
GPR157,22.690922,1.0
MIR34AHG,22.668112,1.0
PDE1C,22.763523,1.0
SLC6A20,23.395632,1.0
KLHDC8B,22.5755,1.0
GNA14,23.334272,1.0
CHFR-DT,22.635548,1.0
WASIR2,22.596731,1.0
IGSF10,22.875374,1.0
OSTN,22.735022,1.0
TMEM105,22.898813,1.0
LINC02119,22.287703,1.0
SMCR2,22.743298,1.0
LINC00933,22.861557,1.0
STKLD1,22.74589,1.0
PDCD6IP-DT,22.69813,1.0
DUOXA1,22.551598,1.0
DUOX1,22.580404,1.0
CCDC26,22.743105,1.0
ERICH4,22.998558,1.0
FOXL2NB,22.795256,1.0
IRAG1-AS1,22.872555,1.0
STARD5,22.36719,1.0
CC2D2A,22.755125,1.0
CHRM4,22.5749,1.0
FOSL2-AS1,-0.45067996,1.0
PYROXD1,-0.45213336,1.0
BCORP1,-0.3479629,1.0
WDR44,-0.5215638,1.0
APOL3,-0.361511,1.0
SRSF4,0.08633663,1.0
ZNF564,-0.60096395,1.0
RPUSD4,-0.48022404,1.0
SLC41A3,-0.5408746,1.0
CASP4,-0.5189199,1.0
PLAC8,-0.13507003,1.0
ATP11B,0.064991795,1.0
PLD3,-0.51813245,1.0
DNAJB14,-0.39211732,1.0
ISCU,-0.1873146,1.0
DNLZ,-0.3855508,1.0
TMEM248,-0.42410785,1.0
ZDHHC6,-0.52890474,1.0
DTD1,-0.3442115,1.0
ERO1B,-0.25749385,1.0
SELENOT,-0.21669504,1.0
MARCHF7,-0.24267715,1.0
CLASP2,-0.19940521,1.0
CRIM1,-0.038379867,1.0
CUL2,-0.23615892,1.0
BLOC1S1,-0.3118969,1.0
DPP9,-0.50626904,1.0
NDFIP1,0.039427694,1.0
CFAP97,-0.4963972,1.0
LINC02055,0.10557968,1.0
FHIP1B,-0.5446341,1.0
AMDHD2,0.06349701,1.0
SLC25A11,-0.60656995,1.0
ZNF484,-0.47181666,1.0
TIGD1,0.071506016,1.0
TEPSIN,0.16859375,1.0
KMT5C,0.012891909,1.0
COPS7A,0.09084938,1.0
YJU2B,-0.5005303,1.0
WRAP73,-0.03278828,1.0
SLC38A6,-0.13234249,1.0
PNRC2,-0.206654,1.0
SLC25A16,-0.4427996,1.0
EOLA1-DT,0.059895877,1.0
TAFAZZIN,-0.47682235,1.0
BICRA,0.095665,1.0
CHD9,-0.31613842,1.0
AGAP4,-0.16883415,1.0
PYGM,0.062890634,1.0
HS1BP3,-0.054531038,1.0
TNK2,-0.4829135,1.0
DESI1,-0.72444797,1.0
PUS7,-0.1253266,1.0
MIX23,-0.3124303,1.0
POMGNT1,-0.18385477,1.0
AGBL4,0.9712012,1.0
KDM2B-DT,0.46285346,1.0
MLST8,0.06399684,1.0
BHLHE40-AS1,-0.30733538,1.0
HDAC6,-0.06409531,1.0
SLC14A1,0.4644029,1.0
DMAC2,-0.08628163,1.0
PDE9A,-0.20343761,1.0
PINK1,-0.054863736,1.0
ZNF778,-0.19659902,1.0
NEPRO-AS1,0.086025305,1.0
CES2,-0.45298046,1.0
INSIG1-DT,-0.08543621,1.0
ZNF888,0.103668876,1.0
PUS10,0.35155725,1.0
LRRC69,0.13820176,1.0
MAP3K7CL,-0.25531605,1.0
GPR137,-0.26473,1.0
CYB5D1,0.27025408,1.0
TECPR1,-0.30422643,1.0
MTRF1,-0.19422914,1.0
LY6G5B,0.102980785,1.0
C1GALT1C1,-0.034861114,1.0
RAB39B,-0.43772697,1.0
B3GALT4,0.19783837,1.0
TMEM120A,-0.32710057,1.0
PIWIL2,-0.047597274,1.0
TP53I11,0.15926675,1.0
SDHAF4,0.26219726,1.0
YTHDF3-DT,-0.2963476,1.0
ADAL,0.7916719,1.0
BLOC1S4,-0.37326622,1.0
LINC02481,0.62796813,1.0
EOLA2,0.08379099,1.0
LINC00847,0.2741441,1.0
MUC12-AS1,-0.08689067,1.0
CETN3,-0.16461948,1.0
APOL1,0.1167947,1.0
PDK2,-0.41284618,1.0
CDC42-IT1,0.52900237,1.0
ERMN,-0.33209583,1.0
PDE12,-0.60235643,1.0
RNF139-DT,-0.24920912,1.0
MBD6,-0.4072405,1.0
SUSD4,1.135366,1.0
THAP2,-0.3611734,1.0
TNK2-AS1,0.14698589,1.0
OSER1-DT,0.59325063,1.0
ANXA7,-0.4386516,1.0
ERF,-0.47240105,1.0
LAMP3,-0.25862402,1.0
SMN1,-0.47712663,1.0
ZNF41,0.9761389,1.0
LINC02611,-0.080305845,1.0
PEX3,-0.2716567,1.0
TSPAN33,0.96812874,1.0
PANK2-AS1,0.19256076,1.0
PTPN23-DT,0.24801184,1.0
ZNF451-AS1,0.04059747,1.0
USP19,-0.34221855,1.0
DNAAF11,0.25373828,1.0
ZNF8,-0.38863644,1.0
FXYD1,0.10463873,1.0
WBP1L,-0.35488474,1.0
RECQL5,-0.18942851,1.0
CCDC102A,0.6970678,1.0
FLACC1,0.6219746,1.0
CASC19,0.45205587,1.0
ZNF597,0.7333098,1.0
TRIM35,1.7376677,1.0
DUSP18,0.081503056,1.0
C19orf47,-0.11189854,1.0
SLC39A14,0.6962823,1.0
TNS2-AS1,-0.36584178,1.0
ZBTB22,0.7527018,1.0
NECAB3,0.42110074,1.0
NUDT4B,0.3012441,1.0
SCARF2,0.39403495,1.0
FRMD6-AS2,0.46420595,1.0
LINC00106,0.4594422,1.0
PGBD4,0.3820354,1.0
SMUG1,-0.20652005,1.0
ADM2,1.1640819,1.0
C8orf58,0.39874578,1.0
LTC4S,1.0453295,1.0
MRPL20-AS1,-0.12659013,1.0
BLOC1S3,1.0480033,1.0
ANXA3,0.7254091,1.0
PEAK3,0.15556113,1.0
TXLNB,1.1068912,1.0
CTTNBP2NL,0.9683939,1.0
SARM1,-0.5252454,1.0
RARG,0.6336371,1.0
DNAJB2,-0.32029644,1.0
FAM217A,0.89244634,1.0
BUD23,-0.32962257,1.0
H3C2,0.89709526,1.0
ZFAND2A-DT,0.5937759,1.0
TMEM191C,0.7140901,1.0
UPB1,0.6820912,1.0
TUBGCP4,-0.60315734,1.0
TTC32-DT,0.79279745,1.0
KCTD17,0.732774,1.0
PFKFB2,0.98104894,1.0
ZNF653,0.89983416,1.0
FOXN3-AS1,0.7814655,1.0
EAF1-AS1,0.45754403,1.0
ZNF576,0.6601345,1.0
PCGF1,0.27039418,1.0
SLC25A13,-0.30027232,1.0
LINC01176,0.6306636,1.0
GEMIN7-AS1,0.23062149,1.0
RAD54B,0.19666009,1.0
MYLK-AS1,0.6276491,1.0
SENCR,0.682163,1.0
DHFR2,0.3017673,1.0
SLC30A4,0.46868795,1.0
FTCDNL1,0.49535513,1.0
LINC02693,0.27299032,1.0
ENOX1,1.4774024,1.0
RASAL1,1.7836857,1.0
WHRN,-0.76512295,1.0
NEK6,1.5710294,1.0
ANKS1B,1.2823962,1.0
PDE6G,1.5238436,1.0
LRP6,1.0923455,1.0
NIPAL1,1.4100037,1.0
ZNF14,-0.3733452,1.0
SV2C,1.3721155,1.0
NOXRED1,1.1583803,1.0
ZNF879,1.1068958,1.0
ROBO2,1.6228515,1.0
CYFIP1,1.0762148,1.0
ARHGAP11B-DT,0.7644189,1.0
SLC25A34,1.0719473,1.0
ARMCX6,0.91566515,1.0
MAPK12,0.7075759,1.0
IL6ST-DT,1.0610359,1.0
NICN1,0.4336377,1.0
ROR1,0.9406985,1.0
SERHL2,0.81819326,1.0
RGS7,0.09284711,1.0
EDRF1-DT,0.80645365,1.0
TNKS1BP1,0.9676468,1.0
SRRM5,0.48527703,1.0
CBR3-AS1,0.80166256,1.0
SIX5,0.7286125,1.0
ADAMTSL4-AS2,0.66433316,1.0
FMR1-IT1,1.1773958,1.0
SLIT1,0.79272056,1.0
PKN2-AS1,0.67513615,1.0
OGFOD2,0.9446749,1.0
FAM234B,0.6453206,1.0
ANKRD44-IT1,0.7025065,1.0
C12orf43,-0.5031364,1.0
PTGER2,-0.28196505,1.0
PVR,2.8517377,1.0
OSCP1,3.1557772,1.0
AVPR1B-DT,2.82992,1.0
LINC01821,2.4666834,1.0
EEF1AKMT4,2.405554,1.0
ITGA9-AS1,2.702666,1.0
CSPG5,2.6130202,1.0
PLCH1,2.3697126,1.0
ACOXL,2.3549016,1.0
SHROOM1,2.2331548,1.0
KLKB1,3.1117063,1.0
KBTBD6,2.5074332,1.0
HOMER2,2.6625528,1.0
SNHG22,2.3807797,1.0
SUN3,2.719769,1.0
ZNF32-AS3,2.1058338,1.0
RGS17,2.799155,1.0
LINC02983,2.2154331,1.0
PLGLB1,2.1598222,1.0
SPA17,1.7829472,1.0
NEB,2.204603,1.0
SNAI1,2.3875854,1.0
TMEM266,2.4347908,1.0
GRK5-IT1,2.4897861,1.0
MN1,2.1012716,1.0
CCDC38,2.3427422,1.0
UBE2QL1,2.4526873,1.0
RGS22,2.527189,1.0
IL1RAPL2,1.7203691,1.0
MAOB,2.3228688,1.0
BMP2K-DT,1.999942,1.0
PRSS30P,2.2630703,1.0
BAIAP2L2,2.1542876,1.0
C3orf14,1.8788328,1.0
OTUD6B-AS1,-0.39801803,1.0
SH3BP1,-0.60308695,1.0
DNAH9,1.6034695,1.0
C16orf96,1.6752967,1.0
CCDC163,2.0537317,1.0
TNFRSF19,0.80229646,1.0
ARL11,2.0813785,1.0
CLDN12,1.9311397,1.0
SLC47A1,0.885304,1.0
GBP1P1,1.6116596,1.0
ABCA6,1.0067551,1.0
ZNF423,0.9379565,1.0
RHOXF1-AS1,1.8996333,1.0
ZEB1-AS1,1.6745894,1.0
CTDSPL2-DT,1.7736545,1.0
BCO2,1.1713239,1.0
FAM66B,1.8396348,1.0
LCMT2,1.7285969,1.0
RADIL,1.2224348,1.0
TTC21A,1.61113,1.0
ADAMTS2,0.49126688,1.0
KCNK7,1.8536736,1.0
SLC26A8,1.6821319,1.0
LLGL1,1.6891689,1.0
FOXP1-IT1,1.6795443,1.0
SPI1,2.1866531,1.0
LINC01679,1.9210131,1.0
NDST1,1.1475959,1.0
FAM174A-DT,2.0124664,1.0
LINC03000,1.6211249,1.0
PTGFRN,1.5261315,1.0
B3GALT9,1.0578572,1.0
SPRED3,1.9621903,1.0
CD24,1.266145,1.0
SHISA8,1.7122368,1.0
WDR4,-0.62416106,1.0
ZNF250,-0.2772973,1.0
NDUFB9,-0.17030384,1.0
BMAL2-AS1,22.60093,1.0
VPREB3,22.916348,1.0
PYCR3,22.686066,1.0
