,avg_log2FC,p_val_adj
CERS6,1.1038867,1.85314448826751e-11
COPS3,1.6217746,1.9149713100909972e-11
ST8SIA4,1.529646,1.995554963354629e-11
MSH3,1.3138009,2.024916571360558e-11
PIGX,1.9985524,2.1870306959204018e-11
CCDC14,1.7465641,2.2064554453232812e-11
FAM168A,1.2051245,2.2707829524952574e-11
MRPL42,1.5306872,2.3723131300821017e-11
PEPD,1.4524509,2.4081985064971058e-11
ZNF22,1.4147096,2.608401151270967e-11
USP20,1.6887062,2.608401151270967e-11
SH2D1A,1.4457264,2.608401151270967e-11
SRSF9,1.0995303,2.6176265941126683e-11
ANKIB1,1.133762,2.6419820785777745e-11
ATP5MC1,1.6108849,2.910725803466626e-11
EIF3B,1.2043238,2.978101313242495e-11
MYL6B,2.2662027,3.0322929628461776e-11
TLK2,1.1145076,3.400495407547374e-11
SCFD2,1.1816301,3.8275273480562675e-11
TAF15,1.0771523,3.879830792091891e-11
PRRC1,1.8200215,4.0462088785689245e-11
PTTG1,3.5779967,4.056881267734242e-11
PIAS2,1.8591557,4.1865880031558846e-11
POGZ,1.2144247,4.282803727162153e-11
SEC61B,0.9812017,4.446670448682409e-11
SINHCAF,1.1423497,4.716341234129373e-11
DNAJC9,1.6224066,4.917820955856041e-11
NRXN3,4.3721166,5.107695386899895e-11
CDK2AP1,2.398983,5.1591479549807424e-11
RPRD1A,1.540553,5.1975343360920335e-11
PHF6,2.0443807,5.2819409816461676e-11
CALM3,1.1768738,5.4832128758125294e-11
ZMYM4,1.3110297,6.778267621547462e-11
MKI67,3.072782,6.908644364940705e-11
SLC23A2,1.435287,7.248371936898557e-11
SSRP1,2.0948296,7.70372126437932e-11
ZNF654,1.2691723,7.868491463415533e-11
DCTN4,1.0643051,7.868669503779276e-11
CCT6A,1.2765534,8.04037644903902e-11
MAPK14,1.1167772,8.134717010729567e-11
NAA15,1.0500683,8.48967002858802e-11
MED13,1.0206186,8.48967002858802e-11
HCFC1,2.0334785,8.515544674993483e-11
RB1CC1,0.9270977,8.600555843776113e-11
SNRPB,1.0906253,8.735149731223004e-11
INSIG1,1.7174832,8.735433985541915e-11
SRBD1,1.3660506,8.811243962321744e-11
HMGB2,1.5478597,9.0341810432515e-11
SRP9,1.140239,9.175455727949923e-11
E2F3,1.5745593,9.778615701275015e-11
WDR36,1.6004379,9.918526881844449e-11
CBX1,1.693049,1.039381745397307e-10
UBR4,1.1071029,1.1074894855538754e-10
ANAPC10,1.362015,1.1310182130063086e-10
SUMO2,0.8538828,1.143723590690222e-10
KANSL1,0.9452016,1.1700084193580935e-10
CBX5,1.8633392,1.2610029293381652e-10
CD82,2.3078885,1.2724791955314963e-10
EIF4E,1.1470487,1.2724791955314963e-10
ST3GAL3,1.5165051,1.2901089617582699e-10
CENPF,2.6769457,1.2901089617582699e-10
POMP,0.9674577,1.355062438474844e-10
PTRHD1,1.7880977,1.3714079169680788e-10
L3MBTL3,1.3291548,1.375577703273844e-10
CTCF,1.1096262,1.390389386171283e-10
FNBP1,0.82892996,1.392243548954393e-10
GABPB1-AS1,1.0707045,1.4479781487698903e-10
CLPTM1L,1.7617974,1.5052563255551814e-10
ZNF718,1.6988826,1.5072640472213506e-10
MT-ATP6,0.27039087,1.5254152641289947e-10
USP47,0.87279326,1.532659900434135e-10
YTHDF2,1.0821592,1.5517734532984666e-10
MYCBP2,0.7400798,1.5651218296066866e-10
SEC31B,2.0480633,1.5765725478575275e-10
EPB41L5,3.146748,1.5921619264011224e-10
SMC3,1.0510643,1.5949744466414803e-10
VWA8,1.1736518,1.6293274240681918e-10
DDX10,1.4000163,1.630821907499679e-10
SQLE,2.969898,1.7110818146650623e-10
LARP4,1.4676838,1.7206646108322502e-10
CCDC57,1.3926902,1.7976154770057072e-10
RPN2,1.1467879,1.815352874111649e-10
TIA1,1.6440494,1.8488634089200867e-10
MRTFB,1.8483181,1.8710572657269357e-10
YLPM1,1.0673133,1.877545392512321e-10
KLHL24,1.0168713,1.9292570268552248e-10
IL1R1,3.6243973,1.9756663915229326e-10
ATP5MF,1.1359276,2.0062872115321516e-10
UBAP2,1.328291,2.0562514948952738e-10
RGS6,2.888011,2.1761686994989435e-10
THADA,1.1276972,2.1855481217429644e-10
HELLS,1.8089544,2.222935303864699e-10
PSMA7,0.9676978,2.3259289426046216e-10
RANBP1,1.3842025,2.382676522616904e-10
EIF1AY,1.6720864,2.5382264164122227e-10
MYL6,0.7604905,2.7659747356290906e-10
CLINT1,0.9923322,2.882392151448188e-10
CEP97,1.6340967,2.938809999935552e-10
G3BP1,1.138853,2.9912889926718993e-10
LCORL,1.2608716,3.132689381817103e-10
DMAC1,1.7104464,3.1885572994457376e-10
PLCH1,4.1585712,3.533263668682495e-10
NPM1,0.70817804,3.828798264406145e-10
PARP1,1.4732778,3.875727564048525e-10
VTA1,1.211107,3.999168146598942e-10
FADS1,27.894243,4.0908911377882945e-10
SUB1,0.75274366,4.113475629417282e-10
TYMS,2.7639368,4.2073922608613017e-10
DNAH14,3.0908434,4.250024530890595e-10
SRSF2,0.94010663,4.399739864761385e-10
NOL4L,1.2019563,4.663747832885664e-10
PHTF2,1.0553141,4.720695458541897e-10
IRAG2,1.2425202,4.778327095324269e-10
PRMT3,1.9788754,4.780771987943628e-10
SIVA1,1.1931965,4.847168222116104e-10
CSNK1G1,1.2576143,5.240597703232876e-10
ANO6,1.3507576,5.302246744441697e-10
KRT2,4.810334,5.402497939431562e-10
PTTG1IP,1.8612392,5.463755797947363e-10
VGLL4,1.4231806,5.659867957908846e-10
MEF2A,1.0528677,5.66278075502375e-10
ZNF43,1.8574319,5.726936490827671e-10
PSMD14,1.2370291,5.798993406415044e-10
ZNF254,1.8071332,5.818803354313885e-10
ATP5F1C,1.044242,5.96054482182209e-10
DDX39A,1.2119348,6.055458086429945e-10
FRYL,0.9042486,6.817668046237591e-10
RBM33,0.9182967,6.86911798481144e-10
POLA1,2.3959208,6.943784135815549e-10
FRS2,1.2007824,7.522144518093513e-10
LARP1,1.0711474,7.597510425144324e-10
LUC7L2,0.81719595,7.858570064969513e-10
SCD,3.6386023,7.869118095390863e-10
UBA6,1.0930572,8.013397637538922e-10
NUCKS1,1.0015004,8.060460311409199e-10
REST,1.1114315,8.067986916343148e-10
PPIP5K2,1.1187797,8.155421521706534e-10
RRP1B,1.2453706,8.265052080599759e-10
SIN3A,1.2438376,8.27958632680904e-10
AMOTL1,5.5770884,8.458946576775396e-10
USP44,3.6815076,8.720325024576116e-10
LASP1,1.1825998,8.753564694009695e-10
FKBP1A,1.1154441,9.079397860117748e-10
SEC24B,0.95731854,9.212549422052892e-10
HS2ST1,1.3894987,9.403980181627492e-10
SCMH1,1.3158698,9.517281017069823e-10
TSC22D1,1.9498367,9.822634756283317e-10
FHIP2A,1.1594026,1.0126423244068474e-09
RBM25,0.8665348,1.0290144502487555e-09
NDUFS6,1.013694,1.0413903325908032e-09
WWOX,1.1136748,1.052759350471197e-09
VDAC1,1.2391418,1.0989254086391232e-09
TXLNGY,1.0945073,1.1134847243212936e-09
MAP2K5,1.4238983,1.134680972724651e-09
PKM,1.2250443,1.1576841540111055e-09
PTBP1,1.07034,1.1725289936999668e-09
PIK3CA,1.0037178,1.2125980111338075e-09
SIRPG,1.8089358,1.2931248648601432e-09
AGA-DT,2.2352276,1.3283927000174846e-09
NUDT3,1.1367445,1.339389273653127e-09
LINC00539,27.84305,1.350111676283472e-09
HM13,1.1535314,1.3508438736993588e-09
GTF3C6,1.2381598,1.3921566326949986e-09
ARMC8,1.0569866,1.4383918909664133e-09
GRAP2,1.0072316,1.4461821587401747e-09
BLM,3.4181135,1.446971015470481e-09
ANAPC5,1.0218982,1.455987265803462e-09
IREB2,1.2199146,1.4674324717299972e-09
ZRANB2,0.9763261,1.4867636415677056e-09
RCOR1,1.1211907,1.4984474203242951e-09
COX6A1,0.9838586,1.5138897560564574e-09
SNHG29,0.92425895,1.5319632110377196e-09
NDUFB6,1.2913512,1.5346670187968172e-09
MRPL14,1.5884877,1.5651830806585636e-09
DMXL1,1.2843653,1.5967011301381925e-09
STARD3NL,1.7164315,1.6124877876790126e-09
CSDE1,0.8518673,1.7202387126893529e-09
COA1,1.0656778,1.7330234007912224e-09
SRSF3,0.8970982,1.7642851014642042e-09
EPB41L2,2.2348692,1.908605977432287e-09
MICAL3,1.8071415,1.916584207673051e-09
PEAK1,1.4274911,1.9222770965756807e-09
ME2,1.132461,1.967911514942105e-09
DBI,1.0311736,1.992877018496236e-09
PRKACB,0.96252733,2.010065271012795e-09
SURF4,1.1408397,2.012799842949044e-09
ZNF428,1.3647115,2.037507462825751e-09
CPLANE1,1.5682615,2.087490729698581e-09
NUP210,1.0459777,2.0886563440539567e-09
MCM3,2.3213916,2.093180971120102e-09
PHACTR4,1.0103121,2.280073245522645e-09
ZNF124,1.9987323,2.2895812752382076e-09
EPHA4,1.2513171,2.299130051351616e-09
SELENOH,1.0503954,2.4000743475965863e-09
DMTF1,1.3681233,2.4033388646603533e-09
SMC2,2.1915648,2.414320407900596e-09
TFRC,1.168174,2.4448206558024673e-09
GTDC1,1.1772724,2.451088215178598e-09
VAV3,1.0591806,2.592471292852236e-09
TESPA1,1.004115,2.5939284282116845e-09
CHCHD3,1.0148638,2.7405173995829777e-09
WDPCP,1.2962568,2.7405173995829777e-09
LSM4,1.2533283,2.7442475516448337e-09
DENND4C,0.96502984,2.8099946999065025e-09
RALGPS2,1.4802155,2.873845408334957e-09
CLIC4,4.372216,2.9449669169693123e-09
THUMPD2,1.7912618,2.9796392949734997e-09
MKRN3,3.70466,3.0243184156611e-09
SUZ12,1.0844228,3.0313580292406113e-09
SREBF2,1.0411694,3.039114582588362e-09
CHUK,1.6972588,3.1328501127687396e-09
OXSR1,1.3024665,3.235824404856554e-09
PPM1G,1.0025245,3.2900423596158244e-09
EIF5A,0.9092637,3.3398523982704383e-09
C1QBP,1.0343331,3.34839418351351e-09
ZNF706,1.0922207,3.3890637938229136e-09
OPA1,1.019292,3.4139378662464787e-09
TIMM8B,1.4274895,3.4145411504833787e-09
SFT2D2,1.2678568,3.435515317986539e-09
UBE2I,0.92029476,3.491031952135713e-09
HMGN3,0.96023786,3.5138610047224957e-09
GTF3C5,1.9723345,3.5522811127738015e-09
SUMO1,0.99241954,3.55573790089636e-09
UBE2Q2,1.0358583,3.5620214139461407e-09
CENPW,3.9149318,3.5626714398902346e-09
GBF1,1.0064988,3.633124489974955e-09
DUSP6,5.73871,3.824029363357511e-09
HBS1L,0.97160304,3.896443540293055e-09
CD3D,0.7021079,3.963929568231757e-09
SMAD5,1.9489992,4.0277840750714775e-09
AATF,0.96249187,4.129960243744116e-09
TMEM161B-DT,2.5030475,4.399715206142418e-09
PLEKHA8,4.1776457,4.539598115226854e-09
NAALADL2,2.8243446,4.698583512599566e-09
ATP5IF1,0.9775418,4.700323177924416e-09
PRDX5,1.0764908,4.700323177924416e-09
EPM2A,2.823144,4.710454987093543e-09
TOPBP1,1.1425798,4.7643999818896256e-09
BRIP1,2.763945,4.7643999818896256e-09
EXOC4,0.80746156,4.769049522898214e-09
BTF3L4,1.2799633,4.849363257856205e-09
CNOT8,1.1297765,4.873214691774404e-09
TRIM37,1.4867178,4.935816487378785e-09
ADA,1.4743232,5.048523908158719e-09
PRIM2,1.3074551,5.075331614613868e-09
METTL9,1.226874,5.108293575183165e-09
TMEM72-AS1,3.578731,5.326228896918361e-09
NUDT1,1.6095982,5.436967512254343e-09
EXT1,1.3726745,5.69078739767477e-09
GNG5,1.013172,5.855698096635818e-09
NCK1,1.0195477,6.244593848944624e-09
LEO1,2.3535757,6.460349472008719e-09
RSF1,0.81420743,6.460349472008719e-09
NME7,1.613715,6.65087227705506e-09
MIS18BP1,0.9716203,6.775201012671491e-09
SLAIN2,1.3220025,7.154973937611151e-09
MAPK6,1.1474866,7.305525330757457e-09
MSH2,1.3292862,7.372641858043926e-09
ACSF3,1.5464691,8.082247619688115e-09
ATXN2,1.1407566,8.10268352923276e-09
SKA2,1.8447912,8.377617076269599e-09
CERT1,1.0457816,8.563165863037984e-09
CHD4,0.88862497,8.62147534235655e-09
TM9SF3,0.8973521,8.79865327591533e-09
ESD,1.5043834,9.089577888108182e-09
ORAI2,1.9730835,9.144319276333681e-09
TDRD3,1.2427546,9.312228952498711e-09
NOP56,1.1557565,9.312228952498711e-09
H1-10,0.91854376,9.47757464415741e-09
FOXK2,1.0008941,9.671906048084431e-09
UQCRQ,0.9616146,9.67387349905418e-09
FARSA,2.2832727,9.811328949869966e-09
ARL5B,1.8704026,9.858915949252804e-09
CCNT2,1.0154697,9.918215214859462e-09
LGALS1,1.0846295,9.98942920732519e-09
RUVBL1,1.6176468,9.995353422433704e-09
THOC7,1.3343763,1.0601035975787424e-08
SMARCD1,1.4987653,1.0751343044614901e-08
FAM120A,0.9405666,1.1408365518782775e-08
BTG3,1.1428782,1.1408365518782775e-08
CLEC16A,1.2190254,1.172901327070696e-08
EEF2,0.7339247,1.1806299722783043e-08
MCM6,1.5458893,1.1806299722783043e-08
CHCHD2,0.79412854,1.1817860104187723e-08
HAUS6,1.5602002,1.2768690369326411e-08
HCG17,1.8882239,1.3675873157805638e-08
ATP5PF,0.98652524,1.3953760249973017e-08
WNK1,0.8091147,1.4107029100114612e-08
MKLN1,0.8189051,1.4174921538118246e-08
IFNAR2,0.9938552,1.421592681111374e-08
RAB14,0.9733408,1.4413602703148435e-08
CAT,1.5490439,1.4413602703148435e-08
STK33,5.876277,1.459412616002188e-08
PSME2,0.9367189,1.4726124365259163e-08
MAT2A,1.685018,1.512846905329611e-08
UCA1,27.74911,1.5131708780755063e-08
TRIM33,0.90432966,1.531516701236069e-08
SNRPC,1.1241821,1.5863144675981593e-08
NSMCE1,1.2507265,1.604301616107036e-08
ATAD5,2.4001591,1.6056102893730368e-08
NOP10,1.0185198,1.6056102893730368e-08
UBR5,0.85373944,1.619486303145366e-08
NUP54,0.98224014,1.728565873383087e-08
SYPL1,1.1063792,1.7381787693502533e-08
SPTLC2,1.1120365,1.8302386551478854e-08
SIAH1,1.0812807,1.874977854867645e-08
DYRK1A,0.7358353,1.9321722846009315e-08
ARHGAP12,1.3486943,1.9823420269102715e-08
RDH11,1.6880288,1.9835327843158397e-08
MEX3C,1.2680782,1.98472580701387e-08
CD47,0.83496755,2.027755770916851e-08
ZNF518A,1.3341423,2.0351365941333352e-08
CSNK2A1,1.285973,2.038679431798899e-08
MYEF2,1.991214,2.093919896176963e-08
HNRNPA3,0.817287,2.0983585620908788e-08
ATF4,0.96652526,2.1028078965864943e-08
NAE1,1.0798934,2.126978086604131e-08
SGPP1,1.3168583,2.1355271469150763e-08
PABPN1,0.8702089,2.1486619685990123e-08
ZZZ3,1.0095681,2.1589326681986612e-08
EIF5B,0.91346437,2.2516371059844175e-08
DNAJC2,1.2511607,2.2538586409590304e-08
EHMT1,0.84858686,2.2774904652140033e-08
TASP1,1.0871043,2.3205595147184312e-08
STAT5B,0.858923,2.349302630365033e-08
SBK1,1.3551637,2.354835780245816e-08
PA2G4,0.9605553,2.354835780245816e-08
CALCOCO2,1.1931016,2.3853426770939235e-08
MPZL1,2.9267685,2.3853426770939235e-08
AGO3,0.9181286,2.3853426770939235e-08
FGFR1,2.5861542,2.3853426770939235e-08
LSM5,1.0837479,2.42857157334251e-08
DOCK2,0.768685,2.4456873564030648e-08
PSMB4,1.3283141,2.4481149748141203e-08
GMNN,1.943161,2.516035735100161e-08
PGK1,0.8374798,2.5289884450823456e-08
MDM2,1.1842911,2.606929213730127e-08
MTHFD1L,1.7100068,2.7330496505447744e-08
NUDC,1.0730258,2.794975843684787e-08
TEX10,1.391788,2.8262563577175453e-08
IARS1,1.1983736,2.9306406637903525e-08
RAC1,0.96519756,2.944876216429485e-08
ANP32E,1.0629531,2.944876216429485e-08
ETFB,1.2154173,2.984500521274597e-08
UQCRH,0.8120979,2.995311198355729e-08
UCHL3,1.4794421,3.02311016886309e-08
PLEKHO1,1.4554832,3.0798724109446115e-08
TMEM167A,1.3206569,3.217349949616433e-08
SRRT,1.0954374,3.278885416622402e-08
SMAD2,1.0723258,3.326611253783607e-08
TOX-DT,2.5267994,3.3615526395854187e-08
MAN2A1,0.9201822,3.422777871494531e-08
MARCHF5,1.0439438,3.4287384774504584e-08
RMND5A,1.2133183,3.431714351818833e-08
ITGAE,1.1995143,3.460880257501296e-08
MIDEAS,1.8746083,3.483780582010821e-08
TXNDC17,1.4889743,3.5608936178982334e-08
FAM117A,1.2088959,3.608585127562027e-08
CKLF,1.0076095,3.623877787331284e-08
SSBP2,1.1192532,3.623877787331284e-08
SNX4,0.98345774,3.6682897185231887e-08
TPGS2,1.4488136,3.8127479914934144e-08
C1D,1.0522467,3.8503358047835285e-08
C2CD5,1.2277882,3.8584812656580134e-08
TACC1,0.90258753,3.921712962767321e-08
DDX1,1.6886581,3.931471553171254e-08
BLOC1S6,1.0623429,3.98992953857582e-08
KCNAB2,0.831093,3.995397607365009e-08
TARDBP,1.0150934,4.340524369062311e-08
GOLPH3,0.9756946,4.492315655137199e-08
PHB2,1.0297321,4.5436976812609294e-08
MLXIP,1.043506,4.5684916288527495e-08
CCT7,1.0914292,4.670079545000852e-08
PAWR,2.7423923,4.6938121227160196e-08
PDS5A,0.80043083,4.8004404025622866e-08
XPO7,1.1635857,4.869093155882103e-08
SLC16A1,1.8360128,4.8883909452634684e-08
PTPN11,1.1476902,5.055047100172179e-08
CANX,1.0699344,5.129146524362427e-08
MCM9,1.0425415,5.323383421329649e-08
PAFAH1B2,1.1055466,5.326723094429888e-08
KTN1,0.8679538,5.4033061809121256e-08
EID1,0.8604075,5.4521518158955674e-08
ARL8B,1.1442488,5.550910490209197e-08
NEMF,0.90459234,5.55235657497975e-08
LAMTOR5,1.0084201,5.5990048161071735e-08
KCMF1,0.8704705,5.633573384214178e-08
EIF3L,0.9483571,5.7054422776183536e-08
RBM27,0.86362267,5.789461023498044e-08
MRPS6,1.1247103,5.7909859371935024e-08
SLC44A5,3.8984954,5.794647184756036e-08
XRN2,0.81840813,5.8951078879763625e-08
MMADHC,1.3087078,5.9183969300514176e-08
RAB37,2.4998386,5.937410199804994e-08
COX16,1.0566819,5.938989855528503e-08
HNRNPF,0.92366487,6.008668082207489e-08
ACP1,1.118921,6.030188618806121e-08
AKAP9,0.74674976,6.105396015732226e-08
NOL11,1.265156,6.365775767195928e-08
TRIB2,1.4006723,6.414382490472022e-08
GALNT6,2.853797,6.554066532341873e-08
YES1,0.9537244,6.725557946626629e-08
ACTR3,0.75269556,6.7644388401356e-08
IPO7,1.1325891,6.866124867274842e-08
TNPO3,1.0054879,6.878040519961927e-08
MAPRE2,0.8031828,6.971175288746646e-08
DTL,2.904126,7.188072760657088e-08
RALBP1,1.1440977,7.208442405165312e-08
PTPN6,1.2572248,7.397287142053652e-08
VRK1,1.3926349,7.420948854077532e-08
RNF13,1.0494809,7.545994763425929e-08
ANXA11,0.9198398,7.808697544289377e-08
PPP2R5A,0.9430074,7.87375631176028e-08
PUM3,1.0465754,7.904671832693472e-08
GGCT,1.7744294,7.990884972099725e-08
TTLL5,1.2781136,7.993057734082355e-08
LAMTOR5-AS1,1.8311865,8.065499608625461e-08
KDM5A,0.85004276,8.216053940868066e-08
GMDS,0.89759755,8.320714627842907e-08
PAPSS1,1.3936559,8.429741206859412e-08
DPYSL2,1.838771,8.521529251563555e-08
ATXN3,1.0252423,8.598633532297625e-08
USP1,1.1755607,8.974015695775368e-08
BARD1,1.5251809,8.974015695775368e-08
CEP192,1.0231124,9.114508703227223e-08
SNRPD3,0.8704209,9.139414738107641e-08
HNRNPU,0.68901265,9.139414738107641e-08
HDAC4,0.86448056,1.0056120830131816e-07
PSMA2,0.9473431,1.0490302860284814e-07
ARHGAP42,3.2020736,1.0583744612361023e-07
ARFGEF1,0.8021208,1.06288533611827e-07
VIRMA,0.900842,1.0782767045834082e-07
RC3H1,0.88440603,1.0941859791366662e-07
SORT1,4.482981,1.0956750784865801e-07
TMEM135,0.95108956,1.0991506266137078e-07
PREP,1.112757,1.1162620077916186e-07
RUFY3,1.8224963,1.1165715442774209e-07
RAB7A,0.8252247,1.1197085670693342e-07
DAP3,1.029604,1.1420669631592548e-07
RPA3,1.3254259,1.149414282438306e-07
AKR1A1,1.3741992,1.1572253329740805e-07
TFPI,4.2347894,1.1646682437535896e-07
PSMB1,0.8736506,1.1844780492450268e-07
CHML,2.369836,1.1903744760750446e-07
OTUD4,1.0705231,1.21400614705667e-07
CUL3,0.7333691,1.2354231255227356e-07
NDUFB4,0.87534386,1.256402074858376e-07
HSBP1,1.8349229,1.2631029147975816e-07
PPP4C,1.0628014,1.3012734642694682e-07
SLC25A3,0.7844257,1.3429731859649631e-07
BCL2L1,1.9120153,1.349153159843295e-07
UBE3A,0.8321008,1.3754573100692143e-07
MRPS18C,1.453416,1.38675044898209e-07
SREK1,0.8184236,1.4092105395073067e-07
RTF1,0.8540924,1.4423267997519329e-07
TRIM59,1.3093811,1.463037657762949e-07
GLIPR2,1.3735386,1.46345127749425e-07
MT-ND4,0.24062817,1.469119098932203e-07
PPP1R18,0.99784297,1.487538937395011e-07
TP53,1.2102252,1.5012282586175314e-07
USP13,2.0350103,1.5054232049885153e-07
FBL,1.3487703,1.5231960604141894e-07
RBBP6,0.7775446,1.5383088143083803e-07
TBC1D32,1.372603,1.5383088143083803e-07
SZRD1,1.2019166,1.54581147234658e-07
WRNIP1,1.1803236,1.577524583934953e-07
NAA25,1.1123574,1.615629502697371e-07
LCOR,0.85863596,1.6224551171629774e-07
RNF44,1.2849634,1.62930942186373e-07
ATR,0.90565616,1.6744773857673172e-07
CKS2,1.8038191,1.67914885205355e-07
CTBP1,1.0067092,1.695887765856545e-07
LRRC58,1.0621634,1.7275053507101682e-07
ABTB3,0.8995097,1.7341751942619093e-07
MCM4,2.9427,1.7352964876991874e-07
DTYMK,2.4679494,1.7407561567728996e-07
UPF2,0.8112825,1.7412628930015303e-07
ACADM,2.0751953,1.7628825287914633e-07
CENPO,3.4047916,1.7628825287914633e-07
NCOA4,1.4193977,1.8096010890599297e-07
RAB1A,0.8449487,1.832701565434221e-07
LYL1,2.8545914,1.8351981460511605e-07
MDH1,1.1256707,1.8357389804964137e-07
POLR2H,1.499339,1.8632515892326773e-07
GNAS,0.6245672,1.8837852722395975e-07
PSMD12,1.0158893,1.918687201429442e-07
AGAP1,1.818816,2.0444127002545638e-07
ELAVL1,1.0347445,2.0823228734550486e-07
GM2A,4.062891,2.0984942643552774e-07
MCM5,2.3708785,2.1871280978753177e-07
NKTR,0.7109059,2.190871063674051e-07
MRPL20,1.3323177,2.217252993999471e-07
MTPAP,2.3530407,2.2952862085411114e-07
TIMM13,1.0860013,2.3073480527995722e-07
PKIB,4.376313,2.321111473272076e-07
ATP11C,1.3950288,2.3415614444883504e-07
EIF4G3,0.7973709,2.3940842883330044e-07
DCP2,0.87585336,2.403257772499131e-07
U2SURP,0.81387967,2.4389925724241745e-07
NR2C2,0.92734146,2.4656620759478206e-07
FADS2,3.2441478,2.4777227831877964e-07
TRIP12,0.7885844,2.582754296572468e-07
PCM1,0.72923404,2.6054397541907516e-07
PIBF1,0.8674194,2.639440794405764e-07
DARS1,0.9038925,2.6654214466797923e-07
SKIC3,0.8625303,2.7956251962816443e-07
WDR48,0.8505284,2.846985266236968e-07
SRM,1.2873771,2.9063893710307546e-07
MTREX,0.8964473,2.9132194202370977e-07
CKAP5,1.2147909,2.931513949941977e-07
MT-ND5,0.460611,2.9623589563451275e-07
TRIM2,3.4659538,3.006135491642651e-07
NIFK,1.5655049,3.0112495929479455e-07
FLNA,0.79651,3.014260412173107e-07
RBMS2,3.039652,3.0544996405613425e-07
PPP1R12A,0.7664188,3.0725830154632735e-07
CASTOR3P,1.8123231,3.074579997899031e-07
SUGP2,0.96529424,3.079813442438559e-07
LRRN2,3.8011997,3.167111390400761e-07
TARBP1,1.2574676,3.1813897664966157e-07
CD46,0.86240906,3.223793736429835e-07
ABI1,0.79727846,3.228147847634762e-07
PPP4R1,1.715452,3.2370329322382e-07
CHD8,0.89713526,3.253740976904602e-07
DDX52,1.0515532,3.253740976904602e-07
GMPS,1.148424,3.2626985682227066e-07
SF3B6,0.8644536,3.295777503754833e-07
UMODL1,3.2718432,3.297929241199566e-07
CS,1.0884383,3.316263434020291e-07
CDK4,2.371229,3.386173209598355e-07
POLR1F,1.347979,3.386173209598355e-07
ZNF704,4.8895764,3.4204689567479947e-07
TUBA1C,1.5382814,3.4526921586757083e-07
HNRNPH1,0.6045025,3.467023741561335e-07
FNIP1,0.8440335,3.589871365448893e-07
PCNT,0.8659905,3.6047553167218083e-07
KIAA0232,1.0659238,3.622223133498974e-07
UBR3,0.86287445,3.6318711017384103e-07
GALNT1,1.0041099,3.6367846089022e-07
TMEM183A,1.2755312,3.6836433722266385e-07
FAR1,0.82632613,3.687345385773743e-07
NAMPT,0.8981071,3.738889449360229e-07
FBRSL1,1.5196879,3.81493883412588e-07
MDH2,0.9049974,3.834738549511684e-07
TSPAN13,3.5923111,3.9303895095794554e-07
VAPA,0.73666805,3.942545298946351e-07
MBOAT1,2.565642,3.9989335399319653e-07
CA8,4.0836964,4.2005707546992773e-07
TENT5A,2.03954,4.4258142620998356e-07
ATP2B4,0.85682607,4.4502227286042457e-07
FRG1,1.0402768,4.5027176138631124e-07
DDB1,0.8309824,4.5322396851351476e-07
PLIN3,1.8995597,4.5336404562753806e-07
THOC2,0.81118137,4.53645007411519e-07
RBM26,0.7992269,4.5725123353490244e-07
SPTBN2,3.0012314,4.644031726402173e-07
MATR3,0.7116606,4.742772332588693e-07
CAMK2G,1.1929549,4.790337693657463e-07
PTAR1,1.0658368,4.863477613406444e-07
CDC5L,0.8682445,4.87675501172595e-07
DCAF6,1.0473855,4.997318723729198e-07
TIMM23B,0.8695515,5.045619908271878e-07
MTFR1,1.7310858,5.055898146197015e-07
TRAF3,0.82030135,5.069691753482234e-07
NGLY1,0.86405665,5.073024477250382e-07
NNT,1.1427438,5.09388313157901e-07
TIMM23,1.0636128,5.113064877787174e-07
